start_node,end_node,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,bridge,width,tunnel
412249442,411504984,0,"[1208344474, 705505996, 1245335823]",False,2,Rua Doutor Manuel Pereira da Silva,secondary,True,209.97400000000002,"LINESTRING (-8.6037698 41.1737032, -8.6035805 41.1737092, -8.6034975 41.1737112, -8.6023474 41.1737514, -8.6021695 41.1737572, -8.6016198 41.1737743, -8.6015808 41.1737758, -8.6015419 41.1737773, -8.6015026 41.1737786, -8.6014639 41.1737802, -8.6013863 41.1737839, -8.6013471 41.1737862, -8.6013086 41.173789, -8.6012726 41.1737928, -8.6012643 41.1737938)",,,,,
1548554599,412246602,0,455315148,False,2,Rua da Asprela,residential,False,189.388,"LINESTRING (-8.6059768 41.1759212, -8.6058991 41.1759271, -8.6054983 41.176086, -8.6054008 41.1761143, -8.6053367 41.1761328, -8.6053075 41.1761413, -8.6051739 41.1761535, -8.6050719 41.1761628, -8.6050119 41.1761646, -8.6048954 41.1761682, -8.6048665 41.1761691, -8.6045828 41.1761778, -8.6042964 41.1761866, -8.6041433 41.1761914, -8.6041305 41.1761979, -8.6041086 41.1762091, -8.6040894 41.1762311, -8.604074 41.176256, -8.6040682 41.1762852, -8.6040545 41.1763112, -8.6040332 41.1763315, -8.6040137 41.1763443, -8.603995 41.1763566, -8.6039188 41.1763862)",,,,,
2689538408,474728387,0,39607956,False,,Rua de São Dinis,tertiary,False,30.025,,,,,,
411504999,432578813,0,958152521,False,,Rua do Doutor Manuel Laranjeira,tertiary,False,48.204,"LINESTRING (-8.5989726 41.1733741, -8.5991187 41.1736181, -8.5992093 41.1737693)",,,,,
432578922,432578831,0,37141982,False,,,residential,True,369.559,"LINESTRING (-8.5959338 41.1724091, -8.595894 41.1724197, -8.5958461 41.1724456, -8.5957971 41.1724933, -8.5957461 41.1725471, -8.5952904 41.1731596, -8.595182 41.1733132, -8.5949944 41.1737279, -8.5948228 41.1740779, -8.5946236 41.1743771, -8.5945616 41.1744782, -8.5945157 41.1745833, -8.5943094 41.1750868, -8.5941911 41.1754256)",,,,,
432578922,411835384,0,461925689,False,,Rua do Actor Ferreira da Silva,residential,False,50.74200000000001,"LINESTRING (-8.5959338 41.1724091, -8.5959874 41.1724093, -8.596037 41.1724217, -8.5963548 41.1725719, -8.5963846 41.1725883, -8.5964557 41.1726276)",,,,,
4381093226,444011313,0,"[1019264549, 1019264550]",True,2,,secondary,False,11.629,"LINESTRING (-8.6080362 41.1770197, -8.608075 41.1769993, -8.6080881 41.1769854, -8.6081024 41.1769703, -8.608115 41.1769383)",,roundabout,,,
126592365,1788788654,0,212706763,True,2,Rua da Prelada,secondary,False,71.308,"LINESTRING (-8.626429 41.1667835, -8.6263321 41.1667715, -8.6261851 41.1667763, -8.6261407 41.1667873, -8.6259142 41.1668432, -8.6258725 41.1668535, -8.6256914 41.1669202, -8.6256232 41.1669453)",,,,,
126592365,10876563845,0,212710686,True,1,Rua de Pedro Hispano,tertiary,False,37.025999999999996,"LINESTRING (-8.626429 41.1667835, -8.6265216 41.1667052, -8.6266048 41.1666486, -8.6267656 41.1665711)",,,,,
1788787056,5284368076,0,211342286,True,,Praça da República,tertiary,False,34.669000000000004,"LINESTRING (-8.6120012 41.154924, -8.6119945 41.1550216, -8.6119771 41.1551231, -8.6119399 41.1551879, -8.6119092 41.1552219)",,,,,
4381093236,4381093242,0,440389516,True,1,Rua Doutor António Bernardino de Almeida,secondary,False,22.296,"LINESTRING (-8.6080705 41.1768476, -8.608053 41.1767954, -8.6080369 41.1767157, -8.6080198 41.1766509)",,,,,
1216789877,126604789,0,"[1174193045, 425318823]",False,"['2', '3']",Rua de Nossa Senhora de Fátima,tertiary,False,169.883,"LINESTRING (-8.6227567 41.1603937, -8.6240986 41.160033, -8.6245613 41.1598987, -8.6246623 41.1598688)",,,,,
1216789877,2455291504,0,706644343,True,,Rua de Nossa Senhora de Fátima,tertiary,False,46.376,"LINESTRING (-8.6227567 41.1603937, -8.6226497 41.160409, -8.6225963 41.1604173, -8.622549 41.1604268, -8.6225154 41.1604285, -8.6224726 41.1604274, -8.6223403 41.1604088, -8.6222135 41.1603856)",,,,,
479183225,311889376,0,224646232,False,3,Rua do Campo Alegre,secondary,True,136.41199999999998,"LINESTRING (-8.641801 41.1538865, -8.640814 41.1536068, -8.640383 41.1535, -8.6402681 41.1534715)",,,,,
4381093242,4573598284,0,"[141476900, 536710725]",False,2,Rua Doutor António Bernardino de Almeida,secondary,False,72.774,"LINESTRING (-8.6080198 41.1766509, -8.6080338 41.1766115, -8.6080585 41.1765418, -8.6082411 41.1760442, -8.6082501 41.1760198)",50,,,,
1216789883,473879871,0,13797599,False,2,Rua de Antero de Quental,secondary,False,42.246,,,,,,
1418798461,1418798464,0,482264025,True,1,,secondary_link,False,32.349999999999994,"LINESTRING (-8.6324716 41.1524179, -8.6324215 41.1524723, -8.6323934 41.1525296, -8.632357 41.1525724, -8.6323002 41.1525997, -8.6322194 41.1526121)",,,,,
1418798464,1788786316,0,128363661,True,1,Rua do Campo Alegre,secondary,False,72.9,"LINESTRING (-8.6322194 41.1526121, -8.6315066 41.1525803, -8.6313575 41.1526165)",,,,,
10876563844,126592365,0,841248734,True,2,Avenida da França,secondary,False,39.906,"LINESTRING (-8.626589 41.166446, -8.626467 41.1666764, -8.626429 41.1667835)",,,,,
10876563845,1216466439,0,212710704,True,2,Rua de Pedro Hispano,tertiary,False,83.009,"LINESTRING (-8.6267656 41.1665711, -8.6275152 41.1663468, -8.6276843 41.1662903)",,,,,
1418798469,335691896,0,292119381,True,2,Rua do Campo Alegre,secondary,False,24.248,,,,,,
1216789894,1216789883,0,13797599,False,2,Rua de Antero de Quental,secondary,False,59.602000000000004,"LINESTRING (-8.6118316 41.1595592, -8.6119495 41.1591026, -8.6119679 41.1590331)",,,,,
1418798472,3092543648,0,304680072,True,1,Rua Gonçalo Sampaio,secondary,False,79.967,"LINESTRING (-8.6322712 41.1528936, -8.6322538 41.1532697, -8.6321804 41.1534658, -8.6322 41.1536041)",,,,,
1788787081,1788787223,0,1028861122,True,2,Rua da Boavista,secondary,False,356.717,"LINESTRING (-8.613537 41.1553245, -8.6162647 41.1557746, -8.6172602 41.1559409, -8.6174328 41.1559695, -8.6176976 41.1560159)",,,,10,
428216714,311889366,0,28996911,True,2,Rua Guerra Junqueiro,tertiary,False,71.944,"LINESTRING (-8.6372278 41.1562186, -8.6369542 41.156765, -8.6369246 41.156824)",,,,,
4468690315,90378707,0,189908446,True,3,Praça Mouzinho de Albuquerque,primary,False,68.101,"LINESTRING (-8.6281333 41.1585079, -8.6282252 41.1585922, -8.628362 41.1586911, -8.6285745 41.1587931, -8.6287334 41.1588461, -8.6287846 41.1588568)",,roundabout,,,
5284452753,2572799251,0,167487416,True,,,primary_link,False,9.276,"LINESTRING (-8.633282 41.1585628, -8.6332673 41.1586055, -8.633255 41.1586437)",,,,,
4468690328,90378713,0,"[1164709462, 608418574]",True,3,Praça Mouzinho de Albuquerque,primary,False,75.613,"LINESTRING (-8.6301439 41.1573337, -8.6300725 41.1572684, -8.6300233 41.1572296, -8.6299939 41.1572092, -8.6298176 41.1571061, -8.6297084 41.1570544, -8.6296186 41.1570241, -8.6295931 41.157015, -8.6294959 41.1569933, -8.6293986 41.1569781)",,roundabout,,,
5291598235,5291598250,0,547657333,True,2,Rua de Faria Guimarães,secondary,False,119.32,"LINESTRING (-8.6055501 41.1700774, -8.6053097 41.1703785, -8.6049556 41.1708287, -8.6048199 41.170999)",,,,,
122439068,1216466461,0,608418840,True,2,Avenida da França,secondary,False,133.915,"LINESTRING (-8.6270836 41.1647122, -8.6270437 41.1648399, -8.6270194 41.1649227, -8.6269691 41.1650903, -8.6267719 41.1657348, -8.6267246 41.1658858)",,,,,
5291598240,128588858,0,"[480140401, 1197158158, 547657335]",True,1,Rua de Faria Guimarães,"['secondary_link', 'secondary']",False,103.869,"LINESTRING (-8.6042647 41.1717002, -8.604214 41.1717635, -8.6041711 41.1718302, -8.6041469 41.1719079, -8.6041349 41.1719876, -8.6041362 41.1720583, -8.6041416 41.1721461, -8.6041561 41.1722016, -8.6041948 41.1723099, -8.6042659 41.1724391, -8.6043711 41.1725769)",,,yes,,
5291538854,129548927,0,452076898,True,2,Rua do Paraíso,residential,False,109.16799999999999,"LINESTRING (-8.6112673 41.1570815, -8.611051 41.1571044, -8.6100497 41.1572448, -8.6099838 41.157254)",,,,4,
444017063,444017065,0,34628257,False,,Rua de Augusto Lessa,tertiary,False,30.015,,,,,,
430006697,412246600,0,26248559,True,2,Rua Doutor António Bernardino de Almeida,secondary,False,212.541,"LINESTRING (-8.6051506 41.1802304, -8.6052271 41.1800746, -8.6054628 41.179595, -8.605655 41.1792787, -8.6058082 41.1790825, -8.6060556 41.1788155, -8.6061012 41.1787655, -8.6061162 41.1787504, -8.6061659 41.1787024, -8.6063233 41.1785504)",50,,,,
444017065,444017068,0,34628257,False,,Rua de Augusto Lessa,tertiary,False,34.397,,,,,,
1788787115,1788787081,0,167487492,True,,Rua da Lapa,secondary,False,30.255,"LINESTRING (-8.613285 41.1555082, -8.6133237 41.1554512, -8.6133478 41.1554248, -8.613361 41.155414, -8.6133941 41.155387, -8.6134501 41.1553586, -8.613537 41.1553245)",,,,,
444017068,2168903806,0,"[34628257, 1172588826]",False,3,Rua de Augusto Lessa,tertiary,False,84.80199999999999,"LINESTRING (-8.598374 41.1697127, -8.5979075 41.1696854, -8.59742 41.1696642, -8.5973632 41.1696618)",,,,,
5291598250,5291598240,0,"[547657333, 547657334]",True,2,Rua de Faria Guimarães,secondary,False,90.769,"LINESTRING (-8.6048199 41.170999, -8.6047934 41.1710316, -8.6043414 41.171602, -8.6042647 41.1717002)",,,yes,,
1216466345,4703906251,0,724454821,True,,Largo da Ramada Alta,tertiary,False,42.73,"LINESTRING (-8.6213246 41.1604789, -8.6217192 41.1604608, -8.6217422 41.1604512, -8.6217673 41.16044, -8.6217799 41.1604303, -8.6217927 41.1604178, -8.6218024 41.1604041)",50,,,,
444017071,444017063,0,34628257,False,,Rua de Augusto Lessa,tertiary,False,34.104,,,,,,
474541483,12374109905,0,1017147074,False,2,Rua de Serpa Pinto,tertiary,False,16.101,,50,,,,
474541483,474552495,0,1017147074,False,2,Rua de Serpa Pinto,tertiary,True,46.476,,50,,,,
416011692,10913198202,0,741767470,False,2,Rua de Monsanto,tertiary,True,27.999,"LINESTRING (-8.6216055 41.1698496, -8.6216197 41.169816, -8.6217067 41.1696096)",,,,,
5284452787,5284452803,0,1175977169,True,1,Rua de Pedro Hispano,secondary_link,False,9.099,,,,,,
3554953651,444011318,0,37856053,False,2,Rua do Arquitecto Lobão Vital,residential,False,5.522,,,,,,
474789304,2689538408,0,1187724077,False,,Rua de São Dinis,tertiary,False,72.185,"LINESTRING (-8.6214164 41.1674924, -8.6213684 41.1674938, -8.6205557 41.1675325)",,,,,
343646649,138205498,0,914265958,True,3,Rua de Faria Guimarães,secondary,False,94.624,,,,,,
1419645372,1419645378,0,128463453,True,,Travessa da Carvalhosa,living_street,False,107.871,"LINESTRING (-8.6205918 41.1548093, -8.6205782 41.1549131, -8.6196904 41.1552782, -8.6195651 41.1553223)",,,,,
122452414,122452417,0,13265074,True,3,Rua da Constituição,secondary,False,117.685,"LINESTRING (-8.60031 41.1613654, -8.6008713 41.1614355, -8.6016446 41.161531, -8.6016969 41.1615383)",,,,,
122452417,126634476,0,"[1165311280, 13265074]",True,3,Rua da Constituição,secondary,False,196.873,"LINESTRING (-8.6016969 41.1615383, -8.6028354 41.1616848, -8.6038016 41.1618057, -8.6040169 41.1618277)",,,,,
1419645378,137982795,0,34627575,True,3,Rua Sacadura Cabral,secondary,False,42.734,"LINESTRING (-8.6195651 41.1553223, -8.6192058 41.1552585, -8.6190683 41.1552341)",,,,4,
5284452803,5284452808,0,546881517,True,2,Rua de Pedro Hispano,secondary_link,False,29.273,"LINESTRING (-8.6414385 41.1602816, -8.6414879 41.1601026, -8.6415 41.1600534, -8.6415073 41.1600235)",,,,,
343646659,122452424,0,453762948,True,2,Rua da Constituição,secondary,False,133.636,,,,,,
128673221,1110673556,0,"[200072875, 482296563]",False,"['3', '4']",Praça da Galiza,secondary,True,85.99199999999999,"LINESTRING (-8.6271726 41.1523893, -8.627035 41.1524076, -8.6267246 41.1524928, -8.6264362 41.1525794, -8.626292 41.1526208, -8.6262541 41.1526317, -8.626206 41.1526457)",,,,,
128673221,128673222,0,"[1174689832, 207634523]",False,"['4', '3']",Rua do Campo Alegre,secondary,False,131.856,"LINESTRING (-8.6271726 41.1523893, -8.6273368 41.1524001, -8.6274654 41.1524074, -8.6282056 41.1524482, -8.6285185 41.1524656, -8.6285788 41.1524689, -8.628743 41.1524782)",,,,,
128673222,128673221,0,"[1174689832, 207634523]",False,"['3', '4']",Rua do Campo Alegre,secondary,True,131.856,"LINESTRING (-8.628743 41.1524782, -8.6285788 41.1524689, -8.6285185 41.1524656, -8.6282056 41.1524482, -8.6274654 41.1524074, -8.6273368 41.1524001, -8.6271726 41.1523893)",,,,,
128673222,128673223,0,"[1174567450, 482261339, 482261338]",False,4,Rua do Campo Alegre,secondary,False,157.39,"LINESTRING (-8.628743 41.1524782, -8.6289655 41.1524906, -8.629459 41.1525195, -8.6296472 41.1525286, -8.6301016 41.152554, -8.6304161 41.1525722, -8.6304738 41.1525754, -8.6306176 41.1525836)",,,,,
128673223,478863293,0,39895287,True,1,Rua Professor Abel Salazar,residential,False,106.00699999999999,"LINESTRING (-8.6306176 41.1525836, -8.6306138 41.1524836, -8.6305572 41.1516947, -8.6305498 41.1516317)",,,,,
128673223,128673222,0,"[482261339, 482261338, 1174567450]",False,4,Rua do Campo Alegre,secondary,True,157.39,"LINESTRING (-8.6306176 41.1525836, -8.6304738 41.1525754, -8.6304161 41.1525722, -8.6301016 41.152554, -8.6296472 41.1525286, -8.629459 41.1525195, -8.6289655 41.1524906, -8.628743 41.1524782)",,,,,
5284452808,5284452939,0,978103353,True,,Rua de Pedro Hispano,secondary_link,False,12.042000000000002,"LINESTRING (-8.6415073 41.1600235, -8.6415124 41.1599809, -8.6415007 41.1599556, -8.6414663 41.1599268)",,,,,
4703906249,473859815,0,706644343,True,,Rua de Nossa Senhora de Fátima,tertiary,False,15.021,,,,,,
122452425,126617430,0,31396393,True,2,Rua de São Brás,secondary,False,115.039,"LINESTRING (-8.6092234 41.1624758, -8.6093785 41.1620631, -8.6095556 41.1615864, -8.6095946 41.1614797)",,,,,
122452424,122452425,0,"[1019264544, 1083211595]",True,"['2', '3']",Rua da Constituição,secondary,False,200.94099999999997,"LINESTRING (-8.6068578 41.1621694, -8.6083527 41.162363, -8.6092234 41.1624758)",,,,,
4703906251,4612052778,0,580264834,True,,Rua de Nossa Senhora de Fátima,tertiary,False,8.557,,,,,,
122452427,2958410861,0,1016548268,False,2,Rua de Antero de Quental,secondary,True,204.707,"LINESTRING (-8.6111351 41.1627093, -8.6111136 41.1628084, -8.611091 41.1629185, -8.6110755 41.1630201, -8.6110571 41.1632228, -8.6110388 41.163436, -8.6110233 41.1638334, -8.6110203 41.1639105, -8.610992 41.164431, -8.6109892 41.1645454)",,,,,
3554953676,3554953679,0,349643887,True,,Rua Doutor Plácido da Costa,tertiary,False,23.813000000000002,"LINESTRING (-8.5990345 41.1783359, -8.5990898 41.178435, -8.5991763 41.1785195)",,,,,
3554953679,430006697,0,36979228,True,2,Rua Doutor Plácido da Costa,tertiary,False,534.9990000000001,"LINESTRING (-8.5991763 41.1785195, -8.5995405 41.1786298, -8.6000277 41.1787773, -8.6002653 41.1788492, -8.6011317 41.1790929, -8.6012828 41.1791371, -8.6030978 41.1796526, -8.6043216 41.1799983, -8.6043502 41.1800082, -8.6044853 41.1800466, -8.6048478 41.1801466, -8.6049018 41.1801621, -8.6049463 41.1801743, -8.605022 41.1801952, -8.6050598 41.1802052, -8.6051506 41.1802304)",,,,,
1594649037,297880533,0,27149317,False,,Rua do Gólgota,living_street,True,66.525,"LINESTRING (-8.6340611 41.1493713, -8.6341169 41.1493675, -8.6342078 41.1493655, -8.6342964 41.1493804, -8.6343453 41.1493931, -8.6343896 41.1494128, -8.6345289 41.1495115, -8.6346478 41.1496279, -8.6346622 41.1496421, -8.6346888 41.1496681)",,,,,
311889356,311889583,0,1016573833,True,2,Rua de António Cardoso,tertiary,False,73.952,"LINESTRING (-8.6411909 41.1579384, -8.6412607 41.1577116, -8.6413731 41.1573462, -8.6413903 41.1572905)",,,,,
122452434,126600959,0,"[453762946, 453762947]",False,"['3', '4']",Rua de Serpa Pinto,tertiary,False,131.26999999999998,"LINESTRING (-8.6207018 41.1639052, -8.6207181 41.1637891, -8.6207882 41.1632888, -8.6208219 41.1630351, -8.6208599 41.1627307)",50,,,,
90378707,2094769995,0,608418578,True,3,Praça Mouzinho de Albuquerque,primary,False,23.392,"LINESTRING (-8.6287846 41.1588568, -8.6289509 41.1588771, -8.629061 41.1588874)",,roundabout,,,
4526688723,343646749,0,617765086,True,1,Rua de Monsanto,tertiary,False,32.578,,,,,,
2490198483,128578706,0,"[13798545, 480140398]",True,1,Rua da Igreja de Paranhos,tertiary,False,34.922000000000004,"LINESTRING (-8.6055323 41.1717155, -8.6056487 41.1715763, -8.6057112 41.1714919, -8.6057483 41.1714469)",,,yes,,
5284320721,343646659,0,453762948,True,2,Rua da Constituição,secondary,False,81.72900000000001,"LINESTRING (-8.6043183 41.1618595, -8.6043953 41.1618686, -8.6044694 41.1618776, -8.6052826 41.1619744)",,,,,
311889366,428214907,0,1016573832,True,2,Rua Guerra Junqueiro,tertiary,False,130.736,"LINESTRING (-8.6369246 41.156824, -8.6366935 41.1572951, -8.6364181 41.1578564, -8.6363835 41.1579269)",,,,,
90378713,129795158,0,"[434882592, 13848825]",True,"['2', '1']","['Rua Caldas Xavier', 'Praça do Bom Sucesso']",secondary,False,101.547,"LINESTRING (-8.6293986 41.1569781, -8.6294432 41.1568015, -8.6294513 41.1567701, -8.6295052 41.1565595, -8.6295273 41.1564902, -8.6296263 41.1561495, -8.6296436 41.1560838)",,,,,
4888395226,343646741,0,"[30912892, 1209420439]",True,1,Rua de Monsanto,residential,False,168.619,"LINESTRING (-8.6218404 41.1692652, -8.621851 41.1692262, -8.6218603 41.1691921, -8.6218722 41.1691652, -8.6219358 41.1690033, -8.6220028 41.1688939, -8.6220721 41.1688128, -8.6221358 41.1687382, -8.6221973 41.1686673, -8.6222434 41.1685986, -8.6222746 41.1685327, -8.6222863 41.1684951, -8.6222981 41.1684552, -8.6223131 41.1683867, -8.6223157 41.1683182, -8.6223103 41.1679566, -8.6223014 41.1678284)",,,,,
343646683,343646684,0,30912870,False,,Rua de Aval de Baixo,residential,False,142.636,,,,,,
343646684,343634635,0,30912873,False,,Rua de Óscar da Silva,residential,False,81.065,"LINESTRING (-8.5981991 41.167062, -8.5981046 41.1670315, -8.5972933 41.1668043)",,,,,
90378716,12106031777,0,608418576,True,3,Praça Mouzinho de Albuquerque,primary,False,47.541999999999994,"LINESTRING (-8.6279429 41.1578854, -8.6279301 41.1579662, -8.6279328 41.1580636, -8.6279409 41.158157, -8.6279751 41.15826, -8.6279844 41.1582787, -8.6279982 41.1583058)",,roundabout,,,
311889375,428214905,0,28996911,True,2,Rua Guerra Junqueiro,tertiary,False,149.137,"LINESTRING (-8.6387697 41.153116, -8.6387355 41.1531863, -8.6381954 41.1542944, -8.638156 41.1543751)",,,,,
311889375,479183608,0,1016392202,False,3,Rua do Campo Alegre,secondary,True,108.146,"LINESTRING (-8.6387697 41.153116, -8.6385893 41.1530728, -8.6385465 41.1530634, -8.6381943 41.1529858, -8.6376612 41.1528629, -8.6375345 41.1528317)",,,,,
137994720,137992807,0,"[38336633, 1172585706]",True,"['2', '3']",Rua de Faria Guimarães,secondary,False,132.228,"LINESTRING (-8.6083976 41.1589843, -8.6080523 41.1597705, -8.6079289 41.1600482, -8.6079034 41.1601137)",,,,,
343646689,316511864,0,212710696,False,2,Rua do Campo Lindo,tertiary,False,14.304,,,,,,
343646689,435468987,0,212710696,False,2,Rua do Campo Lindo,tertiary,True,148.764,,,,,,
343646688,343646697,0,30912876,False,2,Praça de Nove de Abril,residential,False,93.41999999999999,"LINESTRING (-8.6112781 41.1709494, -8.6112594 41.1710905, -8.6111848 41.1716541, -8.6111674 41.1717854)",,,,,
311889376,311889375,0,224646232,False,3,Rua do Campo Alegre,secondary,True,131.534,"LINESTRING (-8.6402681 41.1534715, -8.6401584 41.1534455, -8.6387697 41.153116)",,,,,
343646697,2486710547,0,30912876,False,2,Praça de Nove de Abril,residential,False,95.208,"LINESTRING (-8.6111674 41.1717854, -8.6110861 41.1725806, -8.6110801 41.1726391)",,,,,
2244990442,3092543648,0,"[482263508, 224637998]",False,3,Rua Gonçalo Sampaio,secondary,False,55.571,"LINESTRING (-8.6318156 41.1540073, -8.6318622 41.1539742, -8.6319742 41.1538791, -8.6320578 41.1537974, -8.6321425 41.1536944, -8.6322 41.1536041)",,,,,
2244990442,129800102,0,"[482263508, 1188369999]",False,"['2', '3']",Rua Gonçalo Sampaio,secondary,True,90.803,"LINESTRING (-8.6318156 41.1540073, -8.6317101 41.1540853, -8.6313664 41.1543298, -8.6310274 41.1545682)",,,,,
126634476,299611700,0,1016548267,True,3,Praça do Marquês de Pombal,secondary,False,6.294,,,,,,
129795568,137817763,0,14326258,True,2,Praça do Bom Sucesso,tertiary,False,56.621,"LINESTRING (-8.6295076 41.1554844, -8.6293149 41.1553556, -8.6291949 41.1552753, -8.6290019 41.1551463)",,,,,
343646709,435468997,0,30912883,True,1,Rua de Antero de Quental,tertiary,False,89.93299999999999,"LINESTRING (-8.6108886 41.1667825, -8.6108401 41.1675081, -8.610833 41.1675902)",,,,,
126604789,12106031784,0,"[1174193044, 13715172]",False,3,Rua de Nossa Senhora de Fátima,tertiary,False,313.36199999999997,"LINESTRING (-8.6246623 41.1598688, -8.624808 41.1598154, -8.6252412 41.1596317, -8.6267356 41.1589808, -8.6272472 41.1587624, -8.6278046 41.1585153, -8.6278658 41.1584882, -8.6278968 41.1584751, -8.6279107 41.1584693)",50,,,,
126604789,1216789877,0,"[1174193045, 425318823]",False,"['2', '3']",Rua de Nossa Senhora de Fátima,tertiary,True,169.883,"LINESTRING (-8.6246623 41.1598688, -8.6245613 41.1598987, -8.6240986 41.160033, -8.6227567 41.1603937)",,,,,
122434048,122432561,0,13262869,True,2,Rua de Pedro Hispano,secondary,False,15.789,,,,,,
4526688769,4526688774,0,456405101,True,,Rua de Júlio Ramos,residential,False,33.524,"LINESTRING (-8.6066215 41.1698679, -8.6064917 41.1698468, -8.6063744 41.1698174, -8.606241 41.1697764)",,,,,
11108276739,416007715,0,30912874,True,,Rua da Igreja de Paranhos,tertiary,False,54.293,,,,,,
4526688774,418191593,0,35541722,False,,Rua de São Veríssimo,tertiary,False,46.449,"LINESTRING (-8.606241 41.1697764, -8.6061807 41.1697416, -8.6060889 41.1697025, -8.6059279 41.1696497, -8.6058344 41.1696447, -8.6057303 41.1696451)",,,,,
1216466439,1837918508,0,212710688,False,2,Rua de Pedro Hispano,tertiary,True,216.99099999999999,"LINESTRING (-8.6276843 41.1662903, -8.6286767 41.1659824, -8.6299878 41.1654052)",,,,,
4087312908,128597080,0,1167578694,False,3,Rua da Igreja de Paranhos,secondary,False,5.711,,,,,,
4087312908,411504969,0,34774629,False,3,Rua da Igreja de Paranhos,secondary,True,20.724,"LINESTRING (-8.6058348 41.1736612, -8.6058524 41.1737319, -8.6058855 41.1738436)",,,,,
12148105741,126597726,0,209436196,True,2,Rua Domingos Sequeira,secondary,False,37.937,"LINESTRING (-8.6294737 41.1634261, -8.6293401 41.1634927, -8.6292266 41.1635506, -8.62909 41.1636071)",,,,,
343646734,4455723345,0,35475028,False,2,Rua da Natária,tertiary,False,91.997,"LINESTRING (-8.6231535 41.1675394, -8.6232561 41.1675226, -8.6233534 41.1674997, -8.6234468 41.1674775, -8.624203 41.1672949)",,,,,
343646734,474789304,0,741767469,False,,Rua de São Dinis,tertiary,False,146.754,"LINESTRING (-8.6231535 41.1675394, -8.6230796 41.1675369, -8.6230031 41.1675243, -8.6228039 41.1674724, -8.6226607 41.1674727, -8.6221444 41.1675019, -8.6219794 41.1675109, -8.6218681 41.1675098, -8.6217777 41.1675052, -8.621585 41.1674947, -8.6214164 41.1674924)",20,,,,
343646735,3694392908,0,35475028,False,2,Rua da Natária,tertiary,True,39.259,"LINESTRING (-8.625176 41.167059, -8.6250381 41.1670928, -8.62473 41.1671682)",,,,,
343646735,1788788654,0,193149514,False,3,Praça do Exército Libertador,secondary,True,39.511,"LINESTRING (-8.625176 41.167059, -8.6253926 41.1670039, -8.6254201 41.1669969, -8.6256232 41.1669453)",,,,,
4526688784,4526688769,0,30912880,True,,Rua de Júlio Ramos,residential,False,13.41,,,,,,
343646736,343646753,0,"[1174461329, 1174461330]",False,"['2', '3']",Rua de Monsanto,tertiary,True,81.724,"LINESTRING (-8.6194552 41.1712335, -8.6195756 41.1711646, -8.6196666 41.1710979, -8.6197473 41.1710344, -8.6199979 41.1708631, -8.6201887 41.17075)",,,,,
343646737,343646751,0,263330573,False,2,Rua Nove de Abril,residential,False,21.624,,,,,,
475328017,474697403,0,704509573,True,2,Rua da Constituição,secondary,False,31.924,,,,,,
1143317012,478863896,0,39895290,True,,Travessa da Pena,living_street,False,101.109,"LINESTRING (-8.6302796 41.1516055, -8.6302706 41.1515382, -8.6302898 41.1513306, -8.6302787 41.1512632, -8.6303407 41.1510739, -8.6303734 41.15101, -8.6304184 41.1509218, -8.630476 41.1508014, -8.6304881 41.1507222)",,,,,
343646740,343646734,0,448568810,True,,Rua de Freire de Andrade,residential,False,21.297,"LINESTRING (-8.6230997 41.1677266, -8.6231068 41.1677019, -8.6231345 41.1676057, -8.6231424 41.1675764, -8.6231535 41.1675394)",,,,,
343646742,343646757,0,914265946,False,,Rua Nove de Abril,residential,False,110.036,,,,,,
1788787223,2250873416,0,1028861122,True,2,Rua da Boavista,secondary,False,19.502,"LINESTRING (-8.6176976 41.1560159, -8.6178759 41.1560477, -8.617925 41.1560535)",,,,10,
343646741,343646740,0,1174464896,True,,Rua Nove de Abril,residential,False,68.384,"LINESTRING (-8.6223014 41.1678284, -8.6223709 41.1678003, -8.6224009 41.1677885, -8.6224312 41.1677848, -8.6227218 41.1677491, -8.6230997 41.1677266)",,,,,
478863896,1594649037,0,"[128362570, 39895274, 481849357, 480494958, 481849358]",False,,"['Rua da Pena', 'Rua da Boa Viagem', 'Travessa do Gólgota']",living_street,"[False, True]",472.174,"LINESTRING (-8.6304881 41.1507222, -8.6306566 41.1505346, -8.6307914 41.1503086, -8.6309151 41.1502304, -8.6310459 41.1501541, -8.6312518 41.1500611, -8.6313137 41.1500479, -8.6313898 41.1500485, -8.6315736 41.1500764, -8.6316676 41.150095, -8.6317574 41.1501227, -8.6318628 41.1501464, -8.6319619 41.1501626, -8.6320692 41.150191, -8.6322614 41.1502678, -8.6326092 41.1503801, -8.632686 41.1504066, -8.6327992 41.1504457, -8.6328292 41.1504545, -8.6329257 41.1504827, -8.6330165 41.1505076, -8.6330949 41.1505294, -8.6333464 41.150508, -8.6336674 41.1506037, -8.6337033 41.1506054, -8.6337368 41.1505913, -8.6338765 41.1504882, -8.6338905 41.1504692, -8.6338856 41.1504464, -8.6338353 41.1503489, -8.6338108 41.1502471, -8.6338269 41.1501093, -8.6338554 41.1499609, -8.6337889 41.1497492, -8.633833 41.1496254, -8.6339127 41.1494655, -8.633959 41.1494112, -8.6340082 41.1493872, -8.6340611 41.1493713)",,,,,building_passage
